Betrag,ZeitLetzteTx,EntfernungClusterzentrum,EntfernungnaechstesGeraet,letzteHandyEntsperrung,Alter,Fraud,5311,5411,5541,5812,5912,7995,6012,5813,4111,7011
5593.34,27.24,36.05,55.89,25.09,67,0,0,0,0,0,0,1,0,0,0,0
6111.7,0.78,12.84,78.98,23.82,47,0,0,0,0,0,1,0,0,0,0,0
1214.02,2.39,36.34,481.68,32.48,24,0,0,0,0,0,1,0,0,0,0,0
1027.13,8.83,93.68,387.37,0.32,34,1,0,0,0,0,0,1,0,0,0,0
4645.87,0.25,6.58,320.93,4,80,0,0,0,1,0,0,0,0,0,0,0
390.78,1.46,37.29,484.76,53.49,61,1,0,0,0,0,0,1,0,0,0,0
8532.17,2.49,517.43,21.83,1.61,20,0,0,0,0,0,0,0,1,0,0,0
286.64,1.77,4.25,32.82,8.58,47,0,0,0,1,0,0,0,0,0,0,0
598.34,15.15,67.71,41.31,12.68,64,0,0,0,1,0,0,0,0,0,0,0
7479.14,1.32,47.06,383.49,23.34,80,0,0,0,0,0,0,0,0,1,0,0
3159.83,11.89,80.68,410.53,122.72,33,1,0,1,0,0,0,0,0,0,0,0
5642.42,11.26,22.7,428.31,17.7,60,1,1,0,0,0,0,0,0,0,0,0
261.71,15.4,5.83,324,28.03,28,0,0,0,0,0,1,0,0,0,0,0
2929.23,5.07,91.98,34.95,114.23,44,0,1,0,0,0,0,0,0,0,0,0
5438.36,17.66,68.17,150.63,9.25,71,0,1,0,0,0,0,0,0,0,0,0
2149.47,2.45,96.75,346.62,77.88,79,0,0,0,0,0,0,0,0,0,0,1
6482.02,4.54,51.91,400.65,63.13,56,0,0,0,0,1,0,0,0,0,0,0
7568.93,21.69,513.84,347.88,64.06,78,0,0,1,0,0,0,0,0,0,0,0
3466.32,10.41,415.53,98.63,50,66,0,0,0,0,1,0,0,0,0,0,0
2884.52,5.61,48.31,336.33,35.48,62,1,1,0,0,0,0,0,0,0,0,0
6681.71,5.7,209.91,281.24,80.14,82,0,0,0,0,0,0,0,1,0,0,0
6726.94,1.18,97.63,231.74,4.54,32,0,0,0,0,1,0,0,0,0,0,0
2151.78,0.75,45.15,240.33,10.56,31,0,0,1,0,0,0,0,0,0,0,0
1872.18,2.59,12.18,394.43,70.7,88,0,0,0,0,0,1,0,0,0,0,0
9707.44,5.32,21.19,318.2,6.15,61,0,0,0,0,0,0,0,0,0,0,1
7184.82,2.04,40.32,305.54,25.94,22,1,0,0,0,0,0,0,0,0,0,1
2457.33,0.48,83.89,77.06,11.31,73,0,0,1,0,0,0,0,0,0,0,0
6603.63,8.51,13.44,27.01,20.45,45,0,0,0,0,0,1,0,0,0,0,0
2220.38,19.35,63.71,486.27,19.69,18,1,0,1,0,0,0,0,0,0,0,0
8219.58,7.56,7.17,283.04,5.27,73,1,0,0,0,0,0,0,0,0,0,1
6166.31,8.77,43.22,315.07,11.59,39,0,1,0,0,0,0,0,0,0,0,0
3197.98,13.63,42.28,358.93,26.11,55,0,0,0,0,0,0,0,0,1,0,0
4136.39,3.08,799.08,105.39,3.76,70,1,0,0,0,0,0,1,0,0,0,0
9443.27,7.97,48.3,271.77,75.3,22,0,0,0,0,0,0,0,0,0,1,0
5782.14,2.59,76.18,207.97,15.79,23,0,0,0,1,0,0,0,0,0,0,0
5589.46,25.79,87.43,386.15,0.11,69,0,0,0,0,0,1,0,0,0,0,0
2516.69,7.13,321.7,124.24,4.53,19,0,1,0,0,0,0,0,0,0,0,0
3726.74,0.44,40.67,265.54,24.15,84,0,0,1,0,0,0,0,0,0,0,0
8658.35,4.07,140.49,193.89,53.12,76,1,0,0,0,0,0,1,0,0,0,0
5520.42,5.93,14.63,439.83,44.41,74,0,0,0,0,0,0,0,0,0,0,1
7033.13,3.4,67.96,336.89,49.37,32,0,0,0,0,0,0,0,0,1,0,0
3845.03,8.4,13.12,365.47,15.85,69,1,1,0,0,0,0,0,0,0,0,0
8917.49,1.6,37.33,90.09,35.48,62,0,1,0,0,0,0,0,0,0,0,0
3677.89,0.82,23.75,387.9,3.87,40,0,0,0,0,0,0,0,1,0,0,0
2635.36,1.37,19.55,446.25,38.52,50,0,0,1,0,0,0,0,0,0,0,0
6870.71,12.07,16.41,359.14,33.11,26,0,0,1,0,0,0,0,0,0,0,0
7990.36,24.84,51.91,234.93,13.95,55,0,0,0,0,0,0,0,0,0,0,1
2501.45,28.98,11.36,141.71,26.61,23,0,0,0,0,1,0,0,0,0,0,0
4632.28,4.4,71.6,82.02,39.03,26,0,0,0,1,0,0,0,0,0,0,0
2194.28,1.25,61.88,11.63,22.45,82,0,0,0,0,0,0,0,0,1,0,0
3820.24,2.23,37.35,414.1,16.48,57,1,0,0,0,0,0,0,1,0,0,0
5691.37,1.2,99.59,131.32,64,75,0,0,1,0,0,0,0,0,0,0,0
8530.31,38.79,38.86,254.31,152.52,65,1,0,0,0,0,0,0,1,0,0,0
3834.99,21.96,961.2,151.81,7.49,42,0,0,0,0,0,0,0,1,0,0,0
4604.22,4.39,37.88,321.43,32.32,41,1,0,0,0,0,0,1,0,0,0,0
964.46,4.69,92.67,18.79,30.87,88,0,1,0,0,0,0,0,0,0,0,0
4373.56,23.95,43.82,258.24,16.25,38,0,0,0,0,0,0,0,0,0,1,0
7237.4,25.07,6.51,82,16.21,80,0,0,0,0,1,0,0,0,0,0,0
5574.26,11.62,558.95,448.22,63.53,43,0,0,0,0,0,0,0,0,1,0,0
8884.48,10.24,53.74,458.44,11.19,18,1,0,0,0,0,0,0,0,0,0,1
5788.43,4.5,78.79,101.79,9.65,58,0,1,0,0,0,0,0,0,0,0,0
5484.03,9.06,39.18,123.56,17.5,33,0,0,1,0,0,0,0,0,0,0,0
6546.13,1.94,77.71,418.68,5.51,61,1,0,0,0,0,1,0,0,0,0,0
7997.62,8.73,77.19,73.65,17.78,18,0,0,0,0,0,1,0,0,0,0,0
298.12,11.57,988.15,233.47,1.75,60,0,0,0,0,0,0,0,0,0,1,0
7159.66,16.95,70.68,11.14,24.74,30,0,0,0,1,0,0,0,0,0,0,0
1731.67,10.83,11.2,302.06,49.14,83,0,0,0,0,0,0,0,0,0,1,0
632.31,10.14,147.46,321.5,4.15,69,0,1,0,0,0,0,0,0,0,0,0
6428.16,5.27,98.84,395.88,0.84,75,1,0,0,1,0,0,0,0,0,0,0
7515.49,4.67,95,150.11,54.89,45,0,0,0,0,0,0,0,0,0,0,1
5774.08,33.45,831.27,411.22,2.66,52,0,0,0,0,0,1,0,0,0,0,0
5055.75,3.68,25.32,384.69,91.63,47,1,0,0,0,0,0,1,0,0,0,0
2930.43,8.62,221.78,294.49,78.02,33,1,0,0,0,0,1,0,0,0,0,0
1646.01,0.89,66.33,49.09,152.15,70,0,0,0,1,0,0,0,0,0,0,0
5405.76,6.55,24.75,167.62,15.26,44,0,1,0,0,0,0,0,0,0,0,0
7594.33,19.45,237.18,168.8,20.73,22,0,0,0,0,0,0,0,0,1,0,0
3503.99,9.72,50.08,407.66,7.24,37,1,0,0,0,0,0,0,0,0,1,0
2489.5,8.16,41.89,496.09,62.49,45,0,0,0,1,0,0,0,0,0,0,0
5223.32,20.03,16.04,164.26,27.98,57,0,0,0,1,0,0,0,0,0,0,0
679.64,1.84,63.67,285.44,15.95,56,0,0,0,0,0,0,0,0,0,1,0
9052.87,4.99,81.78,330.76,7.86,26,0,0,0,0,0,0,0,0,0,1,0
6366.55,9.42,29.05,60.43,72.61,22,1,0,0,0,0,1,0,0,0,0,0
4785.8,3.1,81.55,386.98,18.66,48,0,0,1,0,0,0,0,0,0,0,0
5090.74,2.25,70.8,320.76,16.72,22,0,1,0,0,0,0,0,0,0,0,0
5707.39,24.51,51.57,280.94,13.22,62,0,0,0,0,0,0,0,0,1,0,0
9778.82,6.16,85.39,406.99,45.58,47,0,1,0,0,0,0,0,0,0,0,0
3063.16,6.11,548.95,399.92,144.15,84,1,1,0,0,0,0,0,0,0,0,0
786.06,6.08,28.68,126.1,19.09,55,0,0,0,0,0,0,0,0,0,1,0
9007.85,15.05,831.85,147.53,45.4,70,0,0,0,0,0,0,0,0,0,0,1
9480.65,6.5,22.16,55.83,32.74,55,0,0,0,1,0,0,0,0,0,0,0
6197.1,0.57,84.45,137.02,0.61,45,0,0,1,0,0,0,0,0,0,0,0
6465.85,19.05,27.79,112.07,3.74,32,0,0,0,1,0,0,0,0,0,0,0
1873.97,21.46,147.9,422.52,35.21,71,1,0,0,0,0,0,0,0,0,0,1
66.42,0.3,697.66,398.43,44.49,32,1,0,1,0,0,0,0,0,0,0,0
6320.8,0.91,361.67,318.46,11.12,47,0,0,1,0,0,0,0,0,0,0,0
7712.38,3.33,20.73,498.91,0.78,54,1,0,0,0,1,0,0,0,0,0,0
657.69,5.26,67.95,64.72,3.55,29,0,0,0,0,0,0,0,0,0,1,0
8251.68,0.46,99.98,369.3,86.1,26,0,0,0,0,0,1,0,0,0,0,0
4783.27,3.31,103.1,444.49,5.94,84,0,0,0,1,0,0,0,0,0,0,0
8303.57,10.46,51.18,2.22,27.87,19,0,0,0,0,0,0,0,1,0,0,0
1063.17,41.07,70.55,264.58,89.75,28,1,0,0,0,0,0,1,0,0,0,0
6337.43,2.32,96.34,395.29,58.46,80,1,0,1,0,0,0,0,0,0,0,0
6992.22,2.46,10.55,452.68,7.89,35,0,0,0,0,0,0,0,0,1,0,0
5260.21,14.11,751.54,82.73,22.89,33,0,0,0,0,0,0,0,0,0,0,1
6561.01,10.02,16.21,163.88,45.63,46,0,0,0,0,0,0,0,0,0,1,0
5846.47,1.22,63.24,267.42,4.07,54,0,0,0,0,0,0,0,0,0,1,0
4122.58,4.4,93.08,386.25,14.51,36,0,1,0,0,0,0,0,0,0,0,0
7813.55,20.3,52.23,281.33,36.98,26,0,0,0,0,1,0,0,0,0,0,0
9439.41,4.36,69.2,91.76,9.07,66,0,0,0,1,0,0,0,0,0,0,0
7383.51,10.73,26.18,139.87,41.76,51,0,0,0,0,0,0,0,0,0,1,0
2139.64,16.19,72.36,82.1,43.17,80,0,0,0,0,0,0,0,0,0,1,0
6915.9,28.1,32.48,387.24,56.54,63,1,0,0,1,0,0,0,0,0,0,0
6489.39,7.48,32.95,290.38,23.85,24,1,0,0,0,0,0,0,0,0,1,0
471.89,26.67,845.99,369.22,76.77,36,1,1,0,0,0,0,0,0,0,0,0
7919.14,2.33,81.16,290.76,42.41,69,0,0,0,0,0,0,0,0,1,0,0
5866.11,5.51,69.5,397.24,30.97,71,1,1,0,0,0,0,0,0,0,0,0
8882.92,1.84,58.95,171.89,33.3,88,0,0,0,0,0,1,0,0,0,0,0
7325.56,4.95,561.69,277.05,9.34,84,1,0,0,0,0,0,0,0,0,1,0
1747.39,18.49,847.52,96.42,38.97,60,0,0,0,1,0,0,0,0,0,0,0
8670.07,1.55,26.7,398.62,93.24,86,1,0,0,0,0,1,0,0,0,0,0
5021.56,0.97,16.71,482.72,54.56,67,1,0,0,0,0,0,0,0,1,0,0
1914.36,7.95,64.42,31.88,6.8,47,0,0,0,0,0,0,1,0,0,0,0
3222.65,0.78,24.26,349.3,23.68,39,0,1,0,0,0,0,0,0,0,0,0
1684.42,4.34,794.81,203.49,37.04,65,0,0,0,0,0,0,0,0,1,0,0
6324.72,0.19,31.47,420.78,90.08,37,0,0,0,0,0,0,0,0,0,1,0
6652.96,7.49,95.24,9.36,0.7,37,0,0,0,0,0,0,0,0,0,0,1
7688.39,5.4,80.85,229.99,80.01,88,0,0,0,0,0,1,0,0,0,0,0
2790.98,13.39,605.12,300.81,37.42,57,1,0,0,0,0,0,0,0,0,1,0
1175.76,19.02,266.43,42.46,10.35,59,0,0,0,0,0,0,0,0,1,0,0
985.22,17.7,92.39,349.4,6.45,61,0,0,0,0,0,0,0,0,1,0,0
9670.25,7.52,36.72,449.86,36.83,51,0,1,0,0,0,0,0,0,0,0,0
3181.43,10.49,381.63,335.09,34.8,62,0,0,0,0,1,0,0,0,0,0,0
2832.03,29.8,87.81,390.84,32.83,80,0,0,0,0,0,0,0,0,1,0,0
4841.28,6.56,604.02,216.43,6,83,0,0,0,0,0,0,0,0,1,0,0
9555.76,7.85,115.92,94.01,133.84,50,0,0,0,0,0,0,0,0,1,0,0
9379.81,6.21,67.34,315.43,19.65,39,0,1,0,0,0,0,0,0,0,0,0
7304.37,2.01,98.59,485.51,19.84,85,0,0,0,1,0,0,0,0,0,0,0
3565.57,6.04,89.78,341.65,6.33,75,0,0,0,0,0,0,0,1,0,0,0
2374.33,18.85,1.88,421.14,38.2,58,0,0,0,0,0,0,0,0,0,1,0
505.2,3.06,47.55,265.15,1.89,88,0,0,0,0,0,0,1,0,0,0,0
2408.97,6.49,73.13,345.6,4.47,88,0,0,0,0,0,0,0,0,0,0,1
537.85,8.15,90.87,405.55,1.62,72,0,0,0,0,0,0,0,1,0,0,0
6622.11,5.59,5.07,228.51,18.4,57,0,0,0,0,1,0,0,0,0,0,0
4241.62,45.19,949.05,300.66,68.06,76,1,0,0,1,0,0,0,0,0,0,0
7884.94,13.07,94.37,377.48,15.33,64,0,0,0,0,0,1,0,0,0,0,0
4393.22,30.47,69.03,39.34,11.03,50,0,0,1,0,0,0,0,0,0,0,0
4019.78,2.34,32.97,374.76,10.94,43,0,0,0,0,0,1,0,0,0,0,0
8493.94,6.88,18.94,491.78,10.87,73,0,0,0,0,0,1,0,0,0,0,0
5843.92,9.74,69.14,395.45,42.08,58,0,0,0,0,0,1,0,0,0,0,0
9442.14,2.37,14.85,14.61,21.76,61,0,1,0,0,0,0,0,0,0,0,0
3081.35,3.54,26.67,180.16,0.64,62,0,0,1,0,0,0,0,0,0,0,0
6401.75,3.88,85.3,398.99,2.09,64,0,0,0,1,0,0,0,0,0,0,0
8897.38,17.8,73.89,329.3,19.39,68,1,0,0,0,0,0,1,0,0,0,0
5738.65,0.47,212,26.96,11.22,45,0,0,0,0,0,0,0,0,0,0,1
2609.24,6.54,30.78,354.96,2.14,56,0,0,0,0,0,0,0,1,0,0,0
3872.32,9.39,48.85,94.99,51.06,67,0,0,0,1,0,0,0,0,0,0,0
6171.83,0.01,20.4,126.8,11.67,58,0,0,0,0,0,0,0,1,0,0,0
2429.24,22.77,805.03,85.69,5.74,34,0,0,0,0,0,0,0,0,0,0,1
4931.68,17.68,97.14,245.86,82.15,39,1,0,0,0,0,0,0,0,1,0,0
7107.44,21.43,87.16,244.35,31.94,22,0,0,0,0,0,0,1,0,0,0,0
4253.67,3,799.98,256.57,67,56,0,0,1,0,0,0,0,0,0,0,0
4979.58,8.65,67.22,289.15,7.13,87,0,0,0,0,0,0,0,0,0,1,0
5373.08,11.99,62.67,187.88,35.55,45,0,0,0,0,0,1,0,0,0,0,0
9688.2,1.85,53.58,107.57,4.79,73,0,0,0,0,1,0,0,0,0,0,0
6785.69,17.67,425.45,261.29,46.65,24,0,0,1,0,0,0,0,0,0,0,0
7077.29,3.25,33.12,220.59,4.35,37,0,0,0,0,1,0,0,0,0,0,0
4443.84,3.07,44.68,243.94,4.08,42,0,0,0,0,0,0,0,0,0,1,0
1237.81,2.98,93.16,356.87,70.99,33,1,0,0,0,0,0,0,0,1,0,0
5077.55,1.92,19.72,418.36,64.09,44,0,0,0,0,0,0,0,0,0,1,0
5353.69,11.01,64.31,482.61,20.69,66,0,0,0,0,0,1,0,0,0,0,0
170.05,7.08,83.85,25.33,4.13,41,0,0,0,0,0,0,0,0,0,0,1
3632.08,5.53,424.63,50.6,6.41,74,1,0,1,0,0,0,0,0,0,0,0
3510.29,3.49,46.09,84.82,12.09,61,0,0,0,1,0,0,0,0,0,0,0
8755.5,3.66,328.8,453.06,68.23,57,1,0,1,0,0,0,0,0,0,0,0
7702.08,19.77,47.98,19.75,84.4,37,0,0,0,0,0,0,0,0,0,0,1
813.7,8.49,70.59,388.33,33.44,44,0,0,0,0,0,0,0,1,0,0,0
6978.62,8.93,688.07,79.97,133.43,69,0,0,0,0,0,0,0,0,0,0,1
5615.75,7.84,906.5,342.69,19.96,32,0,0,0,0,0,0,0,0,1,0,0
6131.25,21.98,56.32,41.43,32.26,32,0,0,0,0,0,0,0,0,0,1,0
467.4,11.33,843.31,10.87,104.22,65,1,0,0,0,0,0,0,1,0,0,0
3388.57,3.59,63.31,152.04,13.89,85,0,0,0,0,0,0,1,0,0,0,0
177.72,5.19,33.83,261.67,111.52,75,0,1,0,0,0,0,0,0,0,0,0
2793.17,8.64,39.08,438.71,10.72,42,1,0,1,0,0,0,0,0,0,0,0
8573.59,4.29,125.06,493.94,94.27,22,0,1,0,0,0,0,0,0,0,0,0
7522.64,3.35,69.82,161.11,7.92,24,0,0,1,0,0,0,0,0,0,0,0
6752.42,23.7,250.94,188.15,9.49,36,1,0,0,0,0,0,1,0,0,0,0
9827.95,41.67,221.88,87.98,4.78,18,0,0,0,0,1,0,0,0,0,0,0
961.95,22.01,91.89,67.73,19.7,66,0,0,0,0,0,0,1,0,0,0,0
1661.17,9.57,513.43,380.09,1.28,48,0,0,0,0,1,0,0,0,0,0,0
6171.72,26.98,22.98,202.33,28.85,56,0,1,0,0,0,0,0,0,0,0,0
7082.71,11.57,217.87,265.6,33.73,76,0,0,0,0,0,0,0,0,1,0,0
8128.65,34.55,1.5,5.55,11.32,66,0,0,0,1,0,0,0,0,0,0,0
8308.73,7.61,68.13,301.16,12.4,18,0,1,0,0,0,0,0,0,0,0,0
2923.35,1.82,889.8,84.18,92.85,27,0,0,0,0,0,0,1,0,0,0,0
5309.16,11.9,282.68,342.97,31.58,84,0,0,0,1,0,0,0,0,0,0,0
8883.28,12.11,17.59,416.5,1.3,32,0,0,0,1,0,0,0,0,0,0,0
7069.79,5.36,17.02,125.65,19.74,22,0,0,0,0,0,1,0,0,0,0,0
7038.81,23.47,44.38,234.74,11.24,20,0,0,0,0,0,0,0,0,1,0,0
2227.45,0.14,37.94,299.56,63.27,18,0,1,0,0,0,0,0,0,0,0,0
7426.59,1.47,386.45,387.65,1.3,44,0,0,0,0,0,0,0,0,0,0,1
9913.69,7.59,95.22,443.82,55.55,28,0,0,0,1,0,0,0,0,0,0,0
1301.73,4.14,73.08,473.21,44,27,1,0,1,0,0,0,0,0,0,0,0
1056.66,13.12,39.03,178.55,44.41,40,0,1,0,0,0,0,0,0,0,0,0
9046.28,20.02,48.35,484.19,7.36,30,0,0,0,0,0,0,0,1,0,0,0
7381.25,15.55,116.64,80.59,103.87,24,0,0,0,0,0,0,0,0,1,0,0
4725.6,17.52,11.85,297.1,13.99,51,0,0,0,0,0,1,0,0,0,0,0
2929.59,14.37,4.34,291.39,35.97,19,0,0,0,0,0,0,0,0,0,0,1
2111.61,4,47.9,391.9,32.78,35,0,0,0,1,0,0,0,0,0,0,0
2939.19,21.71,50.51,355.36,71.99,40,0,0,0,0,0,0,0,0,0,0,1
9986.7,1.66,2.44,143.02,59.06,89,0,0,0,0,0,1,0,0,0,0,0
1332.16,3.56,672.22,314.76,20.24,40,0,0,0,0,0,0,0,1,0,0,0
3607.51,27.61,52.87,394.73,24.88,75,0,1,0,0,0,0,0,0,0,0,0
8326.54,3.46,87.12,432.85,24.83,75,0,0,0,0,0,0,0,0,0,1,0
7039.1,1.37,24.41,66.63,12.04,49,1,0,0,0,0,0,1,0,0,0,0
1456.15,10.18,6.42,408.82,97.52,63,0,0,0,0,0,0,0,1,0,0,0
8960.61,7.54,92.9,84.56,13.18,59,0,0,0,0,0,0,0,0,0,0,1
6369.18,4.26,6.3,218.35,3.06,33,0,0,0,0,0,0,1,0,0,0,0
9775.56,20.82,47.85,487.11,49.64,50,1,0,0,0,0,0,0,0,1,0,0
4822.75,3.11,71.7,51.05,22.83,33,0,0,0,0,1,0,0,0,0,0,0
9495.76,1.58,79.25,311.7,0.23,19,1,0,0,0,0,0,1,0,0,0,0
4493.6,0.71,68.03,359.71,58.65,24,0,0,0,0,0,1,0,0,0,0,0
4340.77,21.82,42.76,357.39,21.54,89,0,0,0,0,0,0,0,0,0,1,0
9010.35,1.9,93.44,425.67,54.63,21,0,0,0,0,0,0,0,0,1,0,0
7158.03,17.84,355.15,382.03,7.5,42,1,0,0,0,0,0,0,0,0,1,0
2781.43,9.45,49.13,107.26,80.3,47,0,1,0,0,0,0,0,0,0,0,0
2824.42,4.47,46.69,14.16,28.53,72,0,0,0,0,0,0,0,0,1,0,0
2404.8,9.64,50.5,128.45,32.56,58,0,0,0,0,1,0,0,0,0,0,0
6786.27,5.35,20.68,406.29,40.96,51,1,0,0,1,0,0,0,0,0,0,0
236.49,8.09,79.43,437.57,21.99,66,0,0,1,0,0,0,0,0,0,0,0
5950.88,13.19,37.9,47.48,23.04,75,0,0,0,0,1,0,0,0,0,0,0
9511.76,0.48,361.96,309.68,4.04,76,0,0,0,0,0,0,0,0,0,1,0
470.43,14.16,32.68,497.77,59.79,25,0,0,0,0,1,0,0,0,0,0,0
3226.01,2.81,16.41,107.14,57.19,52,1,0,0,0,0,0,1,0,0,0,0
5481.06,5.9,19.72,314.98,9.24,61,0,0,0,0,0,0,0,0,0,0,1
7525.58,9.42,78.44,215.16,67.93,87,0,0,0,0,0,0,0,0,0,1,0
6718.25,5.63,787.67,207.28,8.61,36,0,0,0,0,0,0,0,0,0,1,0
8819.1,18.99,29.38,206.68,57.91,35,0,0,0,0,0,0,0,0,0,1,0
2544.37,22.23,56.74,160.95,4.06,86,0,0,0,0,0,0,0,0,0,0,1
8152.63,18.26,21.07,303.39,30.2,45,0,0,0,0,0,0,0,0,0,0,1
2222.39,6.56,76.67,234.86,23.51,57,1,0,0,0,0,0,1,0,0,0,0
3239.87,18.4,8.38,499.05,37.35,28,1,0,0,0,0,0,1,0,0,0,0
2475.48,5.15,39.88,52.56,38.5,26,0,1,0,0,0,0,0,0,0,0,0
6886.35,13.15,32.32,30.07,15.19,51,0,0,0,0,0,0,0,0,0,1,0
1624.86,3.32,884.15,204.31,1.82,77,0,0,0,1,0,0,0,0,0,0,0
3509.35,48.7,72.23,2.65,43.59,37,1,0,0,0,0,0,1,0,0,0,0
5768.94,11.18,49.41,280.35,43.57,65,1,0,0,0,1,0,0,0,0,0,0
1950.81,18.04,28.66,394.21,2.34,22,0,0,0,0,0,0,0,1,0,0,0
8953.05,20.88,95.8,397.18,2.95,40,0,0,0,0,0,0,0,1,0,0,0
9576.73,13,4.42,68.29,75.23,58,0,0,0,0,0,0,1,0,0,0,0
6481.16,7.4,54.23,20.18,38.97,26,0,0,1,0,0,0,0,0,0,0,0
1402.62,26.35,56.79,26.44,18.27,42,0,0,0,0,1,0,0,0,0,0,0
3039.94,19.89,70.81,387.71,0.23,45,0,0,1,0,0,0,0,0,0,0,0
9366.11,6.07,60.09,280.8,3.91,64,0,0,0,0,0,0,0,0,0,1,0
672.38,1.4,54.07,409.23,47.68,33,0,0,0,1,0,0,0,0,0,0,0
8866.86,0.68,91.6,166.26,102.66,48,0,0,0,0,0,0,0,0,0,0,1
3274.49,1.62,366.15,493.78,6.13,50,1,0,0,0,0,0,0,0,1,0,0
8043.65,1.28,9.04,387.72,40.72,20,0,0,1,0,0,0,0,0,0,0,0
2884.44,6.84,24.45,40.44,2.1,36,0,0,0,0,0,0,1,0,0,0,0
9614.48,11.04,39.5,467.14,48.15,57,1,0,0,0,0,0,1,0,0,0,0
2566.78,27.42,10.29,331.65,17.18,58,1,0,0,0,0,0,0,0,0,1,0
1495.19,6.34,92.44,71.9,0.94,47,0,0,0,0,0,0,0,0,0,1,0
927.18,1.85,77.45,122.18,4.93,78,0,0,1,0,0,0,0,0,0,0,0
3192.06,8.84,220.31,161.59,17.65,28,0,0,0,0,0,0,0,0,0,0,1
2523.55,5.36,59.65,495.67,0.63,51,0,0,0,0,0,0,0,0,0,1,0
848.89,1.68,64.43,385,3.06,20,0,0,0,0,0,1,0,0,0,0,0
993.15,7.25,272.69,312.35,13.04,50,1,0,0,0,0,0,1,0,0,0,0
3654.62,3.01,45.79,301.22,21.3,24,1,0,0,0,0,0,0,0,0,0,1
4266.28,4.54,23.66,319.03,27.95,60,0,1,0,0,0,0,0,0,0,0,0
5636.26,22.17,36.55,426.76,2.28,80,1,1,0,0,0,0,0,0,0,0,0
3776.55,10.86,273.8,8.07,21.91,45,1,1,0,0,0,0,0,0,0,0,0
3005.78,1.89,36.68,115.79,45.11,18,1,0,0,0,0,0,0,0,0,0,1
8369,35.89,65.43,267.97,15.75,52,0,1,0,0,0,0,0,0,0,0,0
8037.95,11.56,62.43,24.41,31.55,66,0,0,0,0,0,0,0,0,0,1,0
9640.27,5.28,57.68,161.18,68.66,87,0,0,0,0,0,1,0,0,0,0,0
3520.23,0.38,77.29,344.57,7.81,38,0,0,0,0,0,0,0,0,0,1,0
4965.24,4.64,88.64,381.72,12.25,65,0,0,0,0,0,0,0,0,1,0,0
3929,33.13,621.68,405.64,14.17,56,0,0,0,0,1,0,0,0,0,0,0
5442.09,0.16,33.34,2.71,17.11,36,0,0,1,0,0,0,0,0,0,0,0
6825.12,58.19,978.32,437.07,0.4,31,1,0,0,0,0,0,0,0,0,1,0
9585.22,17.26,73.77,164.71,17.56,82,0,0,1,0,0,0,0,0,0,0,0
632.62,7.76,88.14,415.66,79.16,22,0,1,0,0,0,0,0,0,0,0,0
4682.03,5.92,889.56,0.01,37.2,44,0,0,0,0,1,0,0,0,0,0,0
736.2,3.03,224.02,149.34,42.8,19,0,0,0,0,0,0,0,0,0,0,1
7158.31,5.78,28.42,172.67,1,50,0,1,0,0,0,0,0,0,0,0,0
7059.16,5.98,26.71,237.01,11.32,44,0,0,1,0,0,0,0,0,0,0,0
7810.7,20.58,18.61,423.65,5.31,31,0,0,0,1,0,0,0,0,0,0,0
3744.93,19.17,87.05,153.51,8.14,29,0,0,0,0,0,0,1,0,0,0,0
7165.84,8.13,164.78,397.47,1.03,87,1,0,0,0,0,0,0,0,0,0,1
2589.26,2.84,31.68,157.09,19.46,53,0,0,0,1,0,0,0,0,0,0,0
9045.89,1.22,21.48,324.17,18.69,64,1,0,1,0,0,0,0,0,0,0,0
461.44,13.07,43.36,135.54,16.8,86,0,0,0,0,0,0,0,1,0,0,0
9639.16,13.19,751.49,343.32,69.57,75,1,0,0,0,0,1,0,0,0,0,0
344.43,35.97,158.36,495.04,24.68,64,1,0,0,0,0,0,1,0,0,0,0
6931.82,13.31,163.07,377.27,43.89,64,1,0,0,1,0,0,0,0,0,0,0
3019.63,0.58,65.28,343.25,45.21,80,0,1,0,0,0,0,0,0,0,0,0
2920.55,6.8,560.8,401.32,12.53,49,1,0,0,0,0,0,1,0,0,0,0
2847.34,0.98,7.79,480.24,0.9,81,1,0,0,0,0,0,0,0,0,0,1
8312.6,19.87,88.3,146.02,0.99,45,0,0,0,0,0,0,0,0,1,0,0
1330.93,6.43,25.79,336.44,49.88,76,1,0,0,0,1,0,0,0,0,0,0
4349.94,1.74,96.47,3.94,2.87,77,0,0,0,0,1,0,0,0,0,0,0
8276.83,5.5,52.74,340.94,20.99,19,0,0,1,0,0,0,0,0,0,0,0
9614.58,8.19,389.93,176.24,15.87,31,0,0,0,0,0,1,0,0,0,0,0
1626.06,8.45,55.71,213.68,25.45,56,0,0,1,0,0,0,0,0,0,0,0
3684.76,5.33,35.44,267.18,12.1,46,0,1,0,0,0,0,0,0,0,0,0
8844.7,4.36,72.88,1.8,60.69,74,0,0,0,1,0,0,0,0,0,0,0
7394.01,6.09,46.2,364.39,0.55,85,1,0,1,0,0,0,0,0,0,0,0
3906.92,13.31,61.19,429.32,5.23,88,0,0,1,0,0,0,0,0,0,0,0
5317.77,14.9,181.32,465.53,36.65,44,1,0,0,0,0,1,0,0,0,0,0
275.23,13.08,67.62,195.47,85.07,69,0,0,0,0,0,0,0,0,0,1,0
34.67,1.24,19.66,156.57,43.3,64,0,0,0,0,0,0,0,0,0,1,0
